term,npar,AIC,BIC,logLik,deviance,statistic,df,p.value,iv,dv,data_subset,file_prefix,p_fdr,model,AIC_diff_baseline,BIC_diff_baseline,metric_group,is_control,metric_quantity_type,task,dataset,p_fdr_sig
critical_fit,19,-1373.003346576,-1250.77745543559,705.501673287999,-1411.003346576,11.0133198273729,1.0,0.0009045948460292,layer_biggest_change_logprob_correct,rt,filteredCorrect,vit_base_patch16_224_colour,0.023695910210634066,vit_base_patch16_224,9.013319827379974,2.580378188399891,Confidence,False,MaxDeltaLayer,vision,colour,True
critical_fit,67,-857.097608777638,-481.937719438779,495.548804388819,-991.097608777638,11.0328203459791,1.0,0.0008951286005687,auc_logprob_correct,rt,filteredCorrect,vit_base_patch16_224_eidolonIII,0.02352935786941958,vit_base_patch16_224,9.032820345978962,3.4334190125630357,Confidence,False,AUC,vision,eidolonIII,True
critical_fit,11,-336.806088850666,-279.166830346141,179.403044425333,-358.806088850666,12.7974766274236,1.0,0.0003470871909573,auc_entropy,rt,filteredCorrect,vit_base_patch16_224_edge,0.010344797631375531,vit_base_patch16_224,10.79747662742301,5.557544036103025,Uncertainty,False,AUC,vision,edge,True
critical_fit,11,-701.310212177371,-629.336597817009,361.655106088685,-723.310212177371,13.1702919809442,1.0,0.000284422416408,auc_logprob_correct,rt,filteredCorrect,vit_base_patch16_224_sketch,0.00871734025784159,vit_base_patch16_224,11.170291980943944,4.627236130001961,Confidence,False,AUC,vision,sketch,True
critical_fit,11,-337.554723190226,-279.915464685701,179.777361595113,-359.554723190226,13.5461109669835,1.0,0.0002327732496644,auc_rank_correct,rt,filteredCorrect,vit_base_patch16_224_edge,0.007311949047010186,vit_base_patch16_224,11.546110966983008,6.306178375663023,Confidence,False,AUC,vision,edge,True
critical_fit,19,-1375.89014869459,-1253.66425755419,706.945074347297,-1413.89014869459,13.9001219459697,1.0,0.0001927859596575,layer_biggest_change_rank_correct,rt,filteredCorrect,vit_base_patch16_224_colour,0.006210472865897993,vit_base_patch16_224,11.900121945969886,5.467180307000035,Confidence,False,MaxDeltaLayer,vision,colour,True
critical_fit,63,-585.994356807888,-211.962254968415,355.997178403944,-711.994356807888,13.948124453948,1.0,0.0001879250537693,auc_logprob_correct,rt,filteredCorrect,vit_base_patch16_224_contrast,0.0061058466326550445,vit_base_patch16_224,11.948124453948026,6.011106964432997,Confidence,False,AUC,vision,contrast,True
critical_fit,11,-338.092634767775,-280.45337626325,180.046317383888,-360.092634767775,14.0840225445324,1.0,0.000174822519913,auc_logprob_correct,rt,filteredCorrect,vit_base_patch16_224_edge,0.005754222742924767,vit_base_patch16_224,12.08402254453199,6.844089953212006,Confidence,False,AUC,vision,edge,True
critical_fit,35,-788.87795099917,-565.835910091299,429.438975499585,-858.87795099917,15.5904508055877,1.0,7.86507949928713e-05,layer_biggest_change_entropy,rt,filteredCorrect,vit_base_patch16_224_rotation,0.0028488787116835623,vit_base_patch16_224,13.590450805587011,7.217821065361932,Uncertainty,False,MaxDeltaLayer,vision,rotation,True
critical_fit,65,-375.343992342922,12.2356631180056,252.671996171461,-505.343992342922,15.9045675905792,1.0,6.66177525473682e-05,layer_biggest_change_rank_correct,rt,filteredCorrect,vit_base_patch16_224_low-pass,0.0024246204919740784,vit_base_patch16_224,13.904567590579006,7.9418036604111,Confidence,False,MaxDeltaLayer,vision,low-pass,True
critical_fit,11,-704.209121696437,-632.235507336076,363.104560848219,-726.209121696437,16.0692015000104,1.0,6.10692095601112e-05,auc_entropy,rt,filteredCorrect,vit_base_patch16_224_sketch,0.0022662575328879467,vit_base_patch16_224,14.069201500009967,7.526145649069008,Uncertainty,False,AUC,vision,sketch,True
critical_fit,66,-181.634836784002,199.422398061771,156.817418392001,-313.634836784002,16.7834997808278,1.0,4.18960224738895e-05,auc_logprob_correct,rt,filteredCorrect,vit_base_patch16_224_high-pass,0.0016099919219418322,vit_base_patch16_224,14.78349978082801,9.009905313467016,Confidence,False,AUC,vision,high-pass,True
critical_fit,65,-1166.52388496123,-785.989106268826,648.261942480615,-1296.52388496123,17.4302205499421,1.0,2.98049463015359e-05,auc_logprob_correct,rt,filteredCorrect,vit_base_patch16_224_eidolonI,0.0011690905875805452,vit_base_patch16_224,15.430220549939804,9.575839339289018,Confidence,False,AUC,vision,eidolonI,True
critical_fit,11,-460.933500759455,-399.974986660752,241.466750379727,-482.933500759455,19.634964474723,1.0,9.37380295777237e-06,layer_biggest_change_rank_correct,rt,filteredCorrect,vit_base_patch16_224_stylized,0.0004149892426526088,vit_base_patch16_224,17.634964474723006,12.093281374841013,Confidence,False,MaxDeltaLayer,vision,stylized,True
critical_fit,19,-1384.78847612132,-1262.56258498092,711.394238060662,-1422.78847612132,22.7984493726995,1.0,1.79910806104529e-06,auc_logprob_correct,rt,filteredCorrect,vit_base_patch16_224_colour,8.901904850124806e-05,vit_base_patch16_224,20.798449372699906,14.365507733730055,Confidence,False,AUC,vision,colour,True
critical_fit,11,-713.907499205748,-641.933884845386,367.953749602874,-735.907499205748,25.767579009321,1.0,3.85103362844871e-07,layer_biggest_change_rank_correct,rt,filteredCorrect,vit_base_patch16_224_sketch,2.175653060401143e-05,vit_base_patch16_224,23.76757900932091,17.224523158379043,Confidence,False,MaxDeltaLayer,vision,sketch,True
critical_fit,19,-1388.8842607621,-1266.6583696217,713.442130381052,-1426.8842607621,26.8942340134786,1.0,2.14899054280779e-07,auc_rank_correct,rt,filteredCorrect,vit_base_patch16_224_colour,1.2611360004531258e-05,vit_base_patch16_224,24.894234013479945,18.461292374510094,Confidence,False,AUC,vision,colour,True
critical_fit,63,-600.334278169753,-226.302176330279,363.167139084876,-726.334278169753,28.2880458158121,1.0,1.04539582980981e-07,layer_biggest_change_entropy,rt,filteredCorrect,vit_base_patch16_224_contrast,6.434173700388191e-06,vit_base_patch16_224,26.288045815813007,20.351028326296984,Uncertainty,False,MaxDeltaLayer,vision,contrast,True
critical_fit,19,-943.961255509382,-824.47432511127,490.980627754691,-981.961255509382,28.8490204899944,1.0,7.82454608660602e-08,layer_biggest_change_entropy,rt,filteredCorrect,vit_base_patch16_224_false-colour,4.895430754248985e-06,vit_base_patch16_224,26.84902048999504,20.560234679566975,Uncertainty,False,MaxDeltaLayer,vision,false-colour,True
critical_fit,66,-194.011147472559,187.046087373214,163.00557373628,-326.011147472559,29.1598104693847,1.0,6.66474163076311e-08,auc_entropy,rt,filteredCorrect,vit_base_patch16_224_high-pass,4.239879226751286e-06,vit_base_patch16_224,27.159810469385008,21.386216002024014,Uncertainty,False,AUC,vision,high-pass,True
critical_fit,67,-712.245377241955,-313.608963759111,423.122688620977,-846.245377241955,29.6725653280018,1.0,5.11536756799045e-08,auc_entropy,rt,filteredCorrect,vit_base_patch16_224_uniform-noise,3.3098484826742543e-06,vit_base_patch16_224,27.67256532800195,21.722768111840026,Uncertainty,False,AUC,vision,uniform-noise,True
critical_fit,11,-471.079404299163,-410.12089020046,246.539702149581,-493.079404299163,29.7808680144308,1.0,4.83742304068539e-08,auc_rank_correct,rt,filteredCorrect,vit_base_patch16_224_stylized,3.170674977481969e-06,vit_base_patch16_224,27.780868014431007,22.239184914549014,Confidence,False,AUC,vision,stylized,True
critical_fit,11,-172.27282570107,-93.0396761385835,97.1364128505352,-194.27282570107,37.4114013789168,1.0,9.56612675340602e-10,layer_biggest_change_rank_correct,rt,filteredCorrect,vit_base_patch16_224_cue-conflict,8.04656920713708e-08,vit_base_patch16_224,35.411401378916,28.208387782327108,Confidence,False,MaxDeltaLayer,vision,cue-conflict,True
critical_fit,19,-1400.1845411729,-1277.95865003249,719.092270586449,-1438.1845411729,38.1945144242736,1.0,6.40321785468989e-10,layer_biggest_change_entropy,rt,filteredCorrect,vit_base_patch16_224_colour,5.498305651694265e-08,vit_base_patch16_224,36.19451442427999,29.761572785299904,Uncertainty,False,MaxDeltaLayer,vision,colour,True
critical_fit,63,-610.856260180177,-236.824158340703,368.428130090088,-736.856260180177,38.8100278262364,1.0,4.67121987759196e-10,auc_entropy,rt,filteredCorrect,vit_base_patch16_224_contrast,4.1119610135415834e-08,vit_base_patch16_224,36.81002782623693,30.873010336720995,Uncertainty,False,AUC,vision,contrast,True
critical_fit,19,-789.844754392682,-671.651983157034,413.922377196341,-827.844754392682,40.6644951923164,1.0,1.80741517336639e-10,auc_entropy,rt,filteredCorrect,vit_base_patch16_224_power-equalisation,1.6686344314582215e-08,vit_base_patch16_224,38.66449519231605,32.443823022019046,Uncertainty,False,AUC,vision,power-equalisation,True
critical_fit,65,-413.784248147453,-26.2045926865255,271.892124073727,-543.784248147453,54.3448233951104,1.0,1.68220560951233e-13,auc_entropy,rt,filteredCorrect,vit_base_patch16_224_low-pass,2.1956757864373616e-11,vit_base_patch16_224,52.34482339511004,46.3820594649422,Uncertainty,False,AUC,vision,low-pass,True
critical_fit,11,-497.055688763136,-436.097174664433,259.527844381568,-519.055688763136,55.7571524784038,1.0,8.199939777938472e-14,auc_logprob_correct,rt,filteredCorrect,vit_base_patch16_224_stylized,1.1286651166816472e-11,vit_base_patch16_224,53.75715247840401,48.215469378522016,Confidence,False,AUC,vision,stylized,True
critical_fit,56,-664.478395677037,-339.030560273707,388.239197838519,-776.478395677037,58.5089638940735,1.0,2.0236683105619105e-14,auc_entropy,rt,filteredCorrect,vit_base_patch16_224_phase-scrambling,2.9461382091856912e-12,vit_base_patch16_224,56.50896389407308,50.69739540472801,Uncertainty,False,AUC,vision,phase-scrambling,True
critical_fit,19,-975.115741282438,-855.628810884327,506.557870641219,-1013.11574128244,60.003506263051,1.0,9.468854264609971e-15,auc_entropy,rt,filteredCorrect,vit_base_patch16_224_false-colour,1.4336546818766755e-12,vit_base_patch16_224,58.00350626305101,51.714720452623965,Uncertainty,False,AUC,vision,false-colour,True
critical_fit,35,-848.943829458986,-625.901788551115,459.471914729493,-918.943829458986,75.6563292654034,1.0,3.3759209641824097e-18,auc_entropy,rt,filteredCorrect,vit_base_patch16_224_rotation,7.301992044795553e-16,vit_base_patch16_224,73.65632926540297,67.28369952517801,Uncertainty,False,AUC,vision,rotation,True
critical_fit,19,-1448.95964444348,-1326.73375330308,743.479822221742,-1486.95964444348,86.9696176948589,1.0,1.1020115009114e-20,auc_entropy,rt,filteredCorrect,vit_base_patch16_224_colour,2.8767707767044158e-18,vit_base_patch16_224,84.96961769486006,78.53667605588998,Uncertainty,False,AUC,vision,colour,True
critical_fit,11,-247.598440315081,-168.365290752594,134.799220157541,-269.598440315081,112.737015992928,1.0,2.46379429901997e-26,auc_rank_correct,rt,filteredCorrect,vit_base_patch16_224_cue-conflict,1.243455696349952e-23,vit_base_patch16_224,110.73701599292701,103.53400239633761,Confidence,False,AUC,vision,cue-conflict,True
critical_fit,11,-268.021176238008,-188.788026675522,145.010588119004,-290.021176238008,133.159751915855,1.0,8.342158966831941e-31,auc_logprob_correct,rt,filteredCorrect,vit_base_patch16_224_cue-conflict,7.0170259284565995e-28,vit_base_patch16_224,131.15975191585403,123.9567383192656,Confidence,False,AUC,vision,cue-conflict,True
baseline_fit,66,-684.572811913953,-291.886195647271,408.286405956976,-816.572811913953,,,,baseline,rt,filteredCorrect,vit_base_patch16_224_uniform-noise,,vit_base_patch16_224,0.0,0.0,Baseline,False,baseline,vision,uniform-noise,
baseline_fit,64,-361.439424752343,20.1774667784167,244.719712376171,-489.439424752343,,,,baseline,rt,filteredCorrect,vit_base_patch16_224_low-pass,,vit_base_patch16_224,0.0,0.0,Baseline,False,baseline,vision,low-pass,
baseline_fit,10,-293.156150453882,-242.213801994634,156.578075226941,-313.156150453882,,,,baseline,rt,filteredCorrect,vit_base_patch16_224_silhouette,,vit_base_patch16_224,0.0,0.0,Baseline,False,baseline,vision,silhouette,
baseline_fit,65,-166.851337003174,208.432303375238,148.425668501587,-296.851337003174,,,,baseline,rt,filteredCorrect,vit_base_patch16_224_high-pass,,vit_base_patch16_224,0.0,0.0,Baseline,False,baseline,vision,high-pass,
baseline_fit,10,-690.139920196427,-624.709361687007,355.069960098213,-710.139920196427,,,,baseline,rt,filteredCorrect,vit_base_patch16_224_sketch,,vit_base_patch16_224,0.0,0.0,Baseline,False,baseline,vision,sketch,
baseline_fit,64,-1151.09366441129,-776.413266929537,639.546832205644,-1279.09366441129,,,,baseline,rt,filteredCorrect,vit_base_patch16_224_eidolonI,,vit_base_patch16_224,0.0,0.0,Baseline,False,baseline,vision,eidolonI,
baseline_fit,66,-848.064788431659,-478.504300426216,490.03239421583,-980.064788431659,,,,baseline,rt,filteredCorrect,vit_base_patch16_224_eidolonIII,,vit_base_patch16_224,0.0,0.0,Baseline,False,baseline,vision,eidolonIII,
baseline_fit,55,-607.969431782964,-288.333164868979,358.984715891482,-717.969431782964,,,,baseline,rt,filteredCorrect,vit_base_patch16_224_phase-scrambling,,vit_base_patch16_224,0.0,0.0,Baseline,False,baseline,vision,phase-scrambling,
baseline_fit,10,-326.008612223243,-273.609286310038,173.004306111621,-346.008612223243,,,,baseline,rt,filteredCorrect,vit_base_patch16_224_edge,,vit_base_patch16_224,0.0,0.0,Baseline,False,baseline,vision,edge,
baseline_fit,34,-775.287500193583,-558.618089025937,421.643750096791,-843.287500193583,,,,baseline,rt,filteredCorrect,vit_base_patch16_224_rotation,,vit_base_patch16_224,0.0,0.0,Baseline,False,baseline,vision,rotation,
baseline_fit,18,-751.180259200366,-639.208160135015,393.590129600183,-787.180259200366,,,,baseline,rt,filteredCorrect,vit_base_patch16_224_power-equalisation,,vit_base_patch16_224,0.0,0.0,Baseline,False,baseline,vision,power-equalisation,
baseline_fit,18,-1363.99002674862,-1248.19707724719,699.995013374312,-1399.99002674862,,,,baseline,rt,filteredCorrect,vit_base_patch16_224_colour,,vit_base_patch16_224,0.0,0.0,Baseline,False,baseline,vision,colour,
baseline_fit,10,-443.298536284732,-387.881705285911,231.649268142366,-463.298536284732,,,,baseline,rt,filteredCorrect,vit_base_patch16_224_stylized,,vit_base_patch16_224,0.0,0.0,Baseline,False,baseline,vision,stylized,
baseline_fit,10,-136.861424322154,-64.8312883562564,78.4307121610768,-156.861424322154,,,,baseline,rt,filteredCorrect,vit_base_patch16_224_cue-conflict,,vit_base_patch16_224,0.0,0.0,Baseline,False,baseline,vision,cue-conflict,
baseline_fit,18,-917.112235019387,-803.914090431703,476.556117509694,-953.112235019387,,,,baseline,rt,filteredCorrect,vit_base_patch16_224_false-colour,,vit_base_patch16_224,0.0,0.0,Baseline,False,baseline,vision,false-colour,
baseline_fit,65,-774.665829525819,-405.84588964251,452.332914762909,-904.665829525819,,,,baseline,rt,filteredCorrect,vit_base_patch16_224_eidolonII,,vit_base_patch16_224,0.0,0.0,Baseline,False,baseline,vision,eidolonII,
baseline_fit,62,-574.04623235394,-205.951148003982,349.02311617697,-698.04623235394,,,,baseline,rt,filteredCorrect,vit_base_patch16_224_contrast,,vit_base_patch16_224,0.0,0.0,Baseline,False,baseline,vision,contrast,
critical_fit,66,-717.178026333573,-324.49141006689,424.589013166786,-849.178026333573,0.0018821417141907,1.0,0.965395705080747,layer_biggest_change_entropy,rt,filteredCorrect,vit_small_patch16_224_uniform-noise,1.0,vit_small_patch16_224,-1.9981178582850134,-7.9479150744479625,Uncertainty,False,MaxDeltaLayer,vision,uniform-noise,False
critical_fit,67,-771.526237593613,-391.35799186774,452.763118796806,-905.526237593613,0.0133409366137585,1.0,0.908046464678987,layer_biggest_change_entropy,rt,filteredCorrect,vit_small_patch16_224_eidolonII,1.0,vit_small_patch16_224,-1.9866590633860142,-7.660811984667987,Uncertainty,False,MaxDeltaLayer,vision,eidolonII,False
critical_fit,59,-643.248527239216,-300.36598636785,380.624263619608,-761.248527239216,0.0259787156768425,1.0,0.871952308931292,layer_biggest_change_entropy,rt,filteredCorrect,vit_small_patch16_224_phase-scrambling,1.0,vit_small_patch16_224,-1.9740212843230438,-7.785589773669017,Uncertainty,False,MaxDeltaLayer,vision,phase-scrambling,False
critical_fit,11,-237.350520426001,-158.117370863514,129.675260213,-259.350520426001,0.131993606666015,1.0,0.71637388885288,auc_logprob_correct,rt,filteredCorrect,vit_small_patch16_224_cue-conflict,1.0,vit_small_patch16_224,-1.8680063933340136,-9.071019989923997,Confidence,False,AUC,vision,cue-conflict,False
critical_fit,35,-787.282924224389,-564.240883316518,428.641462112194,-857.282924224389,0.150803666565594,1.0,0.697768525843796,layer_biggest_change_entropy,rt,filteredCorrect,vit_small_patch16_224_rotation,1.0,vit_small_patch16_224,-1.8491963334339516,-8.221826073659031,Uncertainty,False,MaxDeltaLayer,vision,rotation,False
critical_fit,67,-445.664531705134,-46.1593483838707,289.832265852567,-579.664531705134,0.257170245008865,1.0,0.612070933605203,layer_biggest_change_entropy,rt,filteredCorrect,vit_small_patch16_224_low-pass,1.0,vit_small_patch16_224,-1.7428297549910212,-7.705593685159201,Uncertainty,False,MaxDeltaLayer,vision,low-pass,False
critical_fit,11,-452.564082731987,-391.605568633283,237.282041365993,-474.564082731987,0.29028009866488,1.0,0.59004109237846,auc_logprob_correct,rt,filteredCorrect,vit_small_patch16_224_stylized,1.0,vit_small_patch16_224,-1.7097199013350064,-7.251403001218023,Confidence,False,AUC,vision,stylized,False
critical_fit,67,-820.891256022189,-445.73136668333,477.445628011095,-954.891256022189,0.301550903831753,1.0,0.582911773080308,layer_biggest_change_entropy,rt,filteredCorrect,vit_small_patch16_224_eidolonIII,1.0,vit_small_patch16_224,-1.6984490961679057,-7.2978504295840025,Uncertainty,False,MaxDeltaLayer,vision,eidolonIII,False
critical_fit,11,-237.645979074127,-158.41282951164,129.822989537064,-259.645979074127,0.42745225479257,1.0,0.513241743306394,layer_biggest_change_entropy,rt,filteredCorrect,vit_small_patch16_224_cue-conflict,1.0,vit_small_patch16_224,-1.5725477452079986,-8.775561341797982,Uncertainty,False,MaxDeltaLayer,vision,cue-conflict,False
critical_fit,11,-452.791367275952,-391.832853177249,237.395683637976,-474.791367275952,0.517564642630191,1.0,0.471882388955287,layer_biggest_change_entropy,rt,filteredCorrect,vit_small_patch16_224_stylized,1.0,vit_small_patch16_224,-1.4824353573700364,-7.02411845725203,Uncertainty,False,MaxDeltaLayer,vision,stylized,False
critical_fit,11,-453.119033166356,-392.160519067653,237.559516583178,-475.119033166356,0.845230533033998,1.0,0.357905107833623,layer_biggest_change_rank_correct,rt,filteredCorrect,vit_small_patch16_224_stylized,1.0,vit_small_patch16_224,-1.1547694669660018,-6.696452566847995,Confidence,False,MaxDeltaLayer,vision,stylized,False
critical_fit,11,-453.123175430574,-392.164661331871,237.561587715287,-475.123175430574,0.849372797252101,1.0,0.356729830935375,layer_biggest_change_logprob_correct,rt,filteredCorrect,vit_small_patch16_224_stylized,1.0,vit_small_patch16_224,-1.1506272027480122,-6.6923103026300055,Confidence,False,MaxDeltaLayer,vision,stylized,False
critical_fit,67,-201.72374803363,185.107081279503,167.861874016815,-335.72374803363,1.12171006440786,1.0,0.289550530634442,layer_biggest_change_logprob_correct,rt,filteredCorrect,vit_small_patch16_224_high-pass,1.0,vit_small_patch16_224,-0.8782899355920222,-6.651884402951993,Confidence,False,MaxDeltaLayer,vision,high-pass,False
critical_fit,11,-660.473905730234,-588.500291369873,341.236952865117,-682.473905730234,1.29570268939085,1.0,0.254999671324675,layer_biggest_change_logprob_correct,rt,filteredCorrect,vit_small_patch16_224_sketch,1.0,vit_small_patch16_224,-0.7042973106099453,-7.247353161551018,Confidence,False,MaxDeltaLayer,vision,sketch,False
critical_fit,67,-1166.14546162551,-773.901920511802,650.072730812755,-1300.14546162551,1.52836478881932,1.0,0.216358026764863,layer_biggest_change_entropy,rt,filteredCorrect,vit_small_patch16_224_eidolonI,1.0,vit_small_patch16_224,-0.4716352111800006,-6.326016421832946,Uncertainty,False,MaxDeltaLayer,vision,eidolonI,False
critical_fit,11,-660.742963744201,-588.769349383839,341.3714818721,-682.742963744201,1.56476070335702,1.0,0.210969520947888,layer_biggest_change_entropy,rt,filteredCorrect,vit_small_patch16_224_sketch,1.0,vit_small_patch16_224,-0.4352392966429761,-6.978295147585072,Uncertainty,False,MaxDeltaLayer,vision,sketch,False
critical_fit,19,-845.527422592633,-726.040492194521,441.763711296317,-883.527422592633,1.78200132285474,1.0,0.181903767437513,layer_biggest_change_entropy,rt,filteredCorrect,vit_small_patch16_224_false-colour,1.0,vit_small_patch16_224,-0.21799867714503307,-6.506784487572986,Uncertainty,False,MaxDeltaLayer,vision,false-colour,False
critical_fit,11,-347.684795833565,-290.04553732904,184.842397916782,-369.684795833565,1.97947078119932,1.0,0.159446169973301,auc_entropy,rt,filteredCorrect,vit_small_patch16_224_edge,1.0,vit_small_patch16_224,-0.020529218801016214,-5.260461810121001,Uncertainty,False,AUC,vision,edge,False
critical_fit,67,-447.589402813157,-48.0842194918932,290.794701406578,-581.589402813157,2.18204135303142,1.0,0.139629153142069,layer_biggest_change_logprob_correct,rt,filteredCorrect,vit_small_patch16_224_low-pass,1.0,vit_small_patch16_224,0.1820413530319911,-5.7807225771367,Confidence,False,MaxDeltaLayer,vision,low-pass,False
critical_fit,19,-746.580390463078,-628.38761922743,392.290195231539,-784.580390463078,2.58216324906607,1.0,0.108073873433715,layer_biggest_change_logprob_correct,rt,filteredCorrect,vit_small_patch16_224_power-equalisation,1.0,vit_small_patch16_224,0.5821632490659567,-5.638508921230937,Confidence,False,MaxDeltaLayer,vision,power-equalisation,False
critical_fit,35,-790.138544759569,-567.096503851698,430.069272379784,-860.138544759569,3.0064242017454,1.0,0.082935060690507,layer_biggest_change_logprob_correct,rt,filteredCorrect,vit_small_patch16_224_rotation,1.0,vit_small_patch16_224,1.006424201745972,-5.366205538478994,Confidence,False,MaxDeltaLayer,vision,rotation,False
critical_fit,11,-319.257698064059,-263.221114758887,170.62884903203,-341.257698064059,3.15425421322993,1.0,0.0757292879071982,layer_biggest_change_rank_correct,rt,filteredCorrect,vit_small_patch16_224_silhouette,1.0,vit_small_patch16_224,1.1542542132290237,-3.9399806326950397,Confidence,False,MaxDeltaLayer,vision,silhouette,False
critical_fit,11,-319.677834282962,-263.64125097779,170.838917141481,-341.677834282962,3.57439043213242,1.0,0.0586769804512532,layer_biggest_change_logprob_correct,rt,filteredCorrect,vit_small_patch16_224_silhouette,0.8241307537319488,vit_small_patch16_224,1.5743904321320201,-3.5198444137920433,Confidence,False,MaxDeltaLayer,vision,silhouette,False
critical_fit,11,-241.273024810666,-162.039875248179,131.636512405333,-263.273024810666,4.05449799133095,1.0,0.0440538156265477,layer_biggest_change_logprob_correct,rt,filteredCorrect,vit_small_patch16_224_cue-conflict,0.6425890212822435,vit_small_patch16_224,2.054497991330976,-5.148515605259007,Confidence,False,MaxDeltaLayer,vision,cue-conflict,False
critical_fit,67,-204.784658196524,182.046171116609,169.392329098262,-338.784658196524,4.18262022730255,1.0,0.0408405129802944,layer_biggest_change_entropy,rt,filteredCorrect,vit_small_patch16_224_high-pass,0.6086177377757036,vit_small_patch16_224,2.1826202273019817,-3.5909742400579887,Uncertainty,False,MaxDeltaLayer,vision,high-pass,False
critical_fit,67,-1169.62901241993,-777.385471306217,651.814506209963,-1303.62901241993,5.01191558323421,1.0,0.0251734373961456,layer_biggest_change_logprob_correct,rt,filteredCorrect,vit_small_patch16_224_eidolonI,0.41160312193368437,vit_small_patch16_224,3.0119155832398974,-2.842465627417937,Confidence,False,MaxDeltaLayer,vision,eidolonI,False
critical_fit,11,-350.764020304872,-293.124761800347,186.382010152436,-372.764020304872,5.05869525250677,1.0,0.0245026782111096,layer_biggest_change_entropy,rt,filteredCorrect,vit_small_patch16_224_edge,0.403248586895725,vit_small_patch16_224,3.058695252506027,-2.1812373388139576,Uncertainty,False,MaxDeltaLayer,vision,edge,False
critical_fit,11,-457.76214239674,-396.803628298037,239.88107119837,-479.76214239674,5.48833976341854,1.0,0.0191437136121254,auc_entropy,rt,filteredCorrect,vit_small_patch16_224_stylized,0.3278846221053611,vit_small_patch16_224,3.4883397634179687,-2.0533433364640246,Uncertainty,False,AUC,vision,stylized,False
critical_fit,19,-749.534441571533,-631.341670335885,393.767220785766,-787.534441571533,5.53621435752098,1.0,0.0186268344179386,layer_biggest_change_entropy,rt,filteredCorrect,vit_small_patch16_224_power-equalisation,0.3212119271433942,vit_small_patch16_224,3.5362143575209757,-2.6844578127759178,Uncertainty,False,MaxDeltaLayer,vision,power-equalisation,False
critical_fit,66,-723.062972673779,-330.376356407096,427.531486336889,-855.062972673779,5.88682848192025,1.0,0.015254549295075,layer_biggest_change_logprob_correct,rt,filteredCorrect,vit_small_patch16_224_uniform-noise,0.27300848350988827,vit_small_patch16_224,3.8868284819209293,-2.062968734241963,Confidence,False,MaxDeltaLayer,vision,uniform-noise,False
critical_fit,11,-322.112464688168,-266.075881382996,172.056232344084,-344.112464688168,6.00902083733894,1.0,0.0142329233169677,layer_biggest_change_entropy,rt,filteredCorrect,vit_small_patch16_224_silhouette,0.25963494326521597,vit_small_patch16_224,4.009020837338028,-1.0852140085860356,Uncertainty,False,MaxDeltaLayer,vision,silhouette,False
critical_fit,67,-1171.47911173354,-779.235570619836,652.739555866772,-1305.47911173354,6.86201489685391,1.0,0.0088047209963756,layer_biggest_change_rank_correct,rt,filteredCorrect,vit_small_patch16_224_eidolonI,0.17047314387476298,vit_small_patch16_224,4.862014896850042,-0.9923663137989251,Confidence,False,MaxDeltaLayer,vision,eidolonI,False
critical_fit,67,-778.770602907884,-398.602357182012,456.385301453942,-912.770602907884,7.25770625088546,1.0,0.0070597402990005,layer_biggest_change_logprob_correct,rt,filteredCorrect,vit_small_patch16_224_eidolonII,0.14064433954307776,vit_small_patch16_224,5.257706250885008,-0.4164466703959988,Confidence,False,MaxDeltaLayer,vision,eidolonII,False
critical_fit,67,-828.619256247001,-453.459366908141,481.3096281235,-962.619256247001,8.02955112864333,1.0,0.004602024295987,layer_biggest_change_logprob_correct,rt,filteredCorrect,vit_small_patch16_224_eidolonIII,0.09597528521575849,vit_small_patch16_224,6.029551128644016,0.4301497952270097,Confidence,False,MaxDeltaLayer,vision,eidolonIII,False
critical_fit,19,-1364.77930907156,-1242.55341793115,701.389654535779,-1402.77930907156,9.44943519388426,1.0,0.0021121413159324,auc_logprob_correct,rt,filteredCorrect,vit_small_patch16_224_colour,0.04830722691619828,vit_small_patch16_224,7.44943519388994,1.0164935549100846,Confidence,False,AUC,vision,colour,True
critical_fit,11,-462.093304365546,-401.134790266843,242.046652182773,-484.093304365546,9.81950173222435,1.0,0.0017267111466944,auc_rank_correct,rt,filteredCorrect,vit_small_patch16_224_stylized,0.04072225222080186,vit_small_patch16_224,7.819501732223955,2.2778186323420186,Confidence,False,AUC,vision,stylized,True
critical_fit,57,-590.494495096798,-252.084498194417,352.247247548399,-704.494495096798,10.7724701689565,1.0,0.0010302092808777,layer_biggest_change_entropy,rt,filteredCorrect,vit_small_patch16_224_contrast,0.026171361915731915,vit_small_patch16_224,8.772470168956033,2.835452679441005,Uncertainty,False,MaxDeltaLayer,vision,contrast,True
critical_fit,11,-356.544037011988,-298.904778507463,189.272018505994,-378.544037011988,10.8387119596222,1.0,0.0009939985230336,layer_biggest_change_logprob_correct,rt,filteredCorrect,vit_small_patch16_224_edge,0.02542208446406549,vit_small_patch16_224,8.838711959622003,3.5987793683020186,Confidence,False,MaxDeltaLayer,vision,edge,True
critical_fit,11,-248.152183896207,-168.91903433372,135.076091948103,-270.152183896207,10.9336570768721,1.0,0.0009443290871695,auc_entropy,rt,filteredCorrect,vit_small_patch16_224_cue-conflict,0.02448260607556832,vit_small_patch16_224,8.933657076871981,1.7306434802819979,Uncertainty,False,AUC,vision,cue-conflict,True
